dogs run on the grass .,2
little white dogs with brown spots are running in the grass .,2
small white and brown dogs chase after each other in the grass .,7
spotted dogs are running through a field,2
skier doing a high jump from a snowy ramp near a mountain range .,0
ski jumper enjoys winter fun .,8
snowboarder flies off of a jump which is next to a big red atomic sign .,0
snowboarder is up in the air having taken off from a big jump in a tournament .,0
snowboarder jumps off a large ramp in the mountains .,9
two dogs are jumping .,2
brown and white dogs racing across a lawn .,0
brown and white dogs running across grass .,2
dogs run together across a grassy lawn .,0
small white and brown dogs bound in unison .,2
guy on a skateboard is doing a stunt at night .,7
man wearing green jumps with his skateboard in the street .,2
skateboarder jumping a traffic cone .,9
young man taking a jump on a skateboard .,2
skateboarder does a jump near a traffic cone .,9
closeup blurred image of a man wearing a green shirt and tan pants .,8
distorted picture of two men walking in the street .,2
man in brown pants has his picture enlarged and stretched .,9
man wearing carpenters pants and a green hooded sweatshirt walks down the street .,8
man with a dark blue jacket and brown pants stands beside another man in front of a building .,9
man in a yellow helmet is walking with a yellow bicycle near a group a of protesters .,7
man is walking alongside a yellow bike on a sidewalk .,9
man on a street with his yellow bike,9
man wearing a yellow and black helmet walks with his yellow bike .,9
man wearing a yellow bike helmet walking his yellow bike along a sidewalk,0
man riding a motorcycle down the sidewalk .,2
person rides a moped while women sit on a bench surrounded by pigeons .,9
street with pigeons , a motorcyclist and a woman on a bench .,9
birds are in the street .,2
woman eating at a table with a lot of pigeons on the street next to them,8
brown dog jumping off a rock into a lake .,2
brown dog leaps into water from a rock .,7
dog is taking a dive into a body of water .,8
dog leaps over the water from a rock .,7
dog is leaping into the water .,2
man looks at a woman and she smiles .,8
man looks at a woman 's face while they talk .,7
man stares at a lady .,2
middle aged man is looking at the middle aged woman .,0
older man gives a woman an amused look .,9
surfer rides the crashing waves while another follows behind .,9
man riding a surfboard and one man laying on a surfboard on light waves .,0
surfers are riding waves in open water .,9
surfers on riding a small wave .,7
surfers perform tricks in the waves .,9
bicylist riding in the mountains .,8
man jumping a dirt ramp on a bmx bike .,9
man rides his bike over a bump on a dirt path .,9
mountain biker jumps a rock on a mountain .,2
riding a mountain bike doing a jump in the air .,9
small white dogs are wearing muzzles and running .,2
white and white and brown , muzzled dogs run across a green , grassy lawn .,0
white dogs with muzzles are running towards the camera .,2
muzzled white dogs are running in the grass .,2
dogs in muzzles are racing on the grass .,2
girl with a short haircut and eyebrow piercing bites her finger and crosses her arms .,0
very pale redheaded teen has her hand to her face thinking .,8
woman wearing a blue face is resting her finger beside her nose .,8
woman with red hair holds her hand to her mouth and looks pensive .,0
with short red hair stands alone with a worried look on her face .,0
dog runs through the woods .,2
pale tan dog romps through a wooded area,2
tan dog is carrying a small object in its mouth .,2
tan dog running,2
yellow dog is trotting through the leaves .,2
man in a brown jacket and a white shirt looks to his side .,2
man in a brown jacket looking off to the side,2
white man in a jacket looks to his left,2
young man standing in a crowded area .,0
man in casual clothes looking off camera .,9
children play on the muddy riverbank .,7
boys playing in the mud .,2
children in rural area playing in muddy water .,7
naked children playing in muddy water .,9
naked little boys are playing in a river and are covered in mud ; one is standing up .,0
girls in backless dresses .,0
girls in evening wear are looking back and smiling .,0
pretty ladies show off the low cut backs of their dresses,7
smiling women in backless dresses facing away from the camera have their heads turned to look behind them .,0
women wearing bare-back dresses look over their shoulder for a picture .,9
group of people are standing around a sound mixing table .,8
group of people looking at sound equipment .,2
are inspecting sound equipment indoors .,2
examine equipment .,2
people standing behind electrical equipment .,2
man is working on a computer while two people sit and talk in front .,8
person at a computer , and five people in the seating area .,2
person is sitting at a computer working while people wait .,8
person working on a computer with other equipment with three other individuals in the background talking .,0
people standing around and operating computer equipment,8
girl in a blue sweater with a white pattern is jumping into a pile of leaves .,8
girl in a sweater diving into a pile of leaves .,0
girl is jumping into a pile of leaves,0
girl is jumping into a pile of leaves .,0
young girl is diving into a pile of brown leaves in the yard .,0
man in a blue shirt , black jacket , and glasses smiling with his arms crossed .,8
man in a leather coat and glasses smiles .,9
man in a leather jacket grins with his teeth showing .,9
man wearing glasses , a blue shirt with a black jacket and a smile,2
smiling man wearing glasses and a leather jacket .,9
man holds up an electronic device while he and another male look on .,0
man takes a picture of him and his friend with his phone .,0
man takes a picture of himself and another guy .,2
men pose for a picture on a camera phone .,2
men taking a picture together with the phone of one of the men,0
blonde man looks at the camera .,2
blond man looks at the camera while another man looks into his eyes .,8
men dressed in blue face each other .,7
men with sunglasses on their heads facing each other in a crowd .,7
men , with sunglasses on their heads , talking .,7
brightly lit urban street with lots of people walking across a street .,9
busy city street as people are walking .,2
crowd scene in a downtown area .,9
people walking in the city at night .,2
people are walking on a busy street at night .,2
elderly person with a white hat is reading a paperback book .,2
elder woman in a hat and scarf is looking through a book she has in her hands .,0
older woman wearing a hat reads a book .,2
old lady consulting a paperback book .,8
woman in a white hat reading a book .,2
dirt biker is airborne in front of a crowd .,9
motocross rider doing a jump in front of an audience .,9
on a motorcycle performing a trick high in the air .,0
motocross bike is doing a jump in the air in front of the crowd .,9
motocross rider does a trick in the air .,0
bunch of bikes racing on a track .,2
group of men on motorcycles round the corner on a racetrack .,2
group of motorcyclists in a race .,2
motorcycle race on a racetrack .,2
motorcycles round the turn on a racetrack with billboards in the background .,2
men are standing in a recording studio .,2
men in a dim room surrounded by several computers,9
men looking at each other with computer monitors in the foreground .,7
men stand behind a table containing computers and microphones .,0
men stand inside an enclosed area with multiple computers present .,8
female wearing all black is speaking to a room full of people .,9
gathering of people with computers and videocameras .,2
teacher is standing in front of a small class while being filmed,2
woman is being videotaped whilst giving a presentation to a group of people .,9
takes place in casual atmosphere .,2
dog stands on his hind legs while another dog looks on .,8
brown dog watches as the black dog jumps in the grass .,8
brown dogs in a grassy field , one jumping for a ball .,2
dogs play ball in a field near a street,2
dogs playing with a small blue ball in a grassy field .,2
black and white dog with a green collar stands in front of a sign .,2
dog is jumping into a pool for a swim competition,0
dog jumping off a dock into a pool of water .,2
dog walks across a puddle of water in Las Vegas .,2
furry black and white dog is running through a shallow pool .,2
girls in evening attire pose for a picture .,0
girls in evening wear are posing for a photograph .,0
woman wearing formal gowns pose together and smile .,2
women are standing together , posing for a picture .,9
women in dresses pose together .,9
lone parasurfer surfing a huge wave in the ocean .,7
man parasurfs in the ocean,2
person in a green jacket it surfing while holding on to a line .,8
person in green surfing a wave .,2
person on a surfboard in the waves , holding onto a tether .,0
the bottom of a set of stairs , there are two men and a tent .,0
in a khaki-colored tent outside in a rundown area .,2
in a tent shelter near the bottom of stairs .,2
people are in a tent near a brick wall .,2
people in a tent near a rock wall .,2
class full of students .,2
classroom of students watching a presentation .,2
conference is being held that involves laptops and big screen presentations .,0
group of people are at a conference watching a slideshow .,2
man is giving a presentation in front of a lot of people .,2
man looking into the distance,2
men are standing on a cliff overlooking mountains and the ocean .,7
men are staring at the big , green hills in the distance .,2
men looking at grass covered hill .,8
men stand on a mountain looking at another .,2
lone surfer riding a huge wave .,2
person riding a surfboard comes up over a large wave .,7
surfer flips his board so it is perpendicular to the ocean .,7
surfer is performing a jumping stunt in the ocean .,7
surfer makes a reentry move on a wave .,2
man dressed in all white is talking to the people seated on the dirt floor .,0
man in a long white robe and white head cap is pointing to a group of people sitting on a blanket .,8
man in a white robe stands and talks to people who are sitting .,0
man wearing a long white robe and a white cap , stands over a group of seated people .,0
children are sitting with their shoes off .,7
bicycler does a trick in the air and his shadow is captured on the ceiling .,0
boy doing a trick in the air on his bicycle,0
man in a brown shirt and jeans is doing a trick on his bicycle .,2
man performing a bicycle trick inside in midair .,0
man is doing a trick on a bike in midair .,9
man in a leather jacket and leather boots .,0
man in mostly leather clothing stands in a nighttime entertainment area .,7
man wearing a leather jacket poses in front of the camera .,9
man in black leather jacket,9
in leather motorcycle gear .,9
man and two woman dressed like vampires complete with scary makeup .,0
man and two women dressed in costumes .,9
man and two women dressed in vampire costumes,9
party goers pose in their costumes at a halloween party .,2
people wearing dark costumes and make-up pose for a picture .,9
group of women dressed as characters from star treck .,9
women dressed in costume , one with a pink wig , look to the left .,0
women dressed up in funny costumes .,9
women pose in their alien costumes .,9
women wearing wigs .,9
woman holding a baby and making faces at it .,7
woman holding a baby up and making a funny face,8
woman makes faces at a small child .,2
man wearing glasses holds a baby wearing blue .,0
woman is making faces at the baby that she is holding .,8
man attempts to push another who is carrying a ball .,8
soccer player prepares to tackle a player from the rival team .,8
soccer player pushes another player as he catches the ball .,8
rugby player holding a ball is getting hit from behind by another player .,0
players from different teams fighting for the white , red , and black ball .,9
group of people display ribbons won by their dogs .,2
group of people pose in a grassy field with their dogs .,2
people are standing with three dogs in the green field beside the road .,8
people stand in the grass with three dogs .,0
women and three dogs posing for a picture .,9
man in a yellow shirt wears a gold , sun-shaped mask .,2
man wears a golden mask with his hair spiked and a yellow shirt .,7
man wears a gold sun mask .,2
man with a yellow shirt and gold sun mask on his face .,2
yellow shirted man wearing a golden sun mask .,2
girl and guy dressed up in costumes,2
man dressed as " Teen Wolf " hugs a woman made up like a vampire .,0
man in a werewolf mask is with a woman wearing elf ears .,8
man wearing the mask and sunglasses has his arm around the woman who is wearing fake pointed ears .,0
individuals dressed up like animals are posing for the camera .,0
person waving is hanging off a zip line .,2
woman harnessed to a cable by a pulley .,9
woman on a harness hanging from a rope waves at the camera .,0
woman rapels through barren treetops .,2
woman waves as she rides a zip line .,8
lady holds a baby and they both are looking at one another .,0
lady with glasses holds a baby who is looking up at her .,7
woman holds a baby in a blue jumper .,9
woman holds a toddler .,9
woman wearing a gray t-shirt holds a child wearing a black shirt under a light blue smock .,0
brown and white dog walking on concrete debris with a gravel pile in the background .,0
brown dog is making its way through a pile of junk .,0
dog is in a landfill .,2
dog stands on a cement platform looking down at rubble .,7
tan dog is climbing down a pile of concrete rubble .,0
goalie blocking the goal with assistance from a teammate during a hockey game .,0
hockey player tries to make a goal while the goalie and another player look on .,0
hockey play shooting for a goal in a professional game .,9
players scramble in front of the goal .,2
goalie with the white jersey allowed a goal by the player on the red team .,9
dog runs over a stick in the leaves .,2
small white dog is jumping over a branch on the ground covered with leaves .,8
small white dog leaps over a root in the woods .,7
white dog jumps over a log .,8
white dog running in the fallen leaves .,2
brown dog is swimming through water with an orange ball in its mouth .,2
dark brow dog holds an orange ball in his mouth while walking through water .,8
dog wading in the water with a ball in his mouth,2
wet , brownish-red dog with an orange ball in his mouth is swimming in some water .,9
dog in water , with orange and blue ball in mouth .,2
man helps another man do a back flip in a yard .,2
man in a green shirt attempts a back flip with the help of his friend .,2
man in a green shirt begins to jump over backwards as another helps him .,0
man helps another man start a back flip,2
man is helping another man with red shorts do a back flip in the yard .,0
boy playing in a pile of dead leaves .,0
young boy is bursting out of a pile of dead leaves .,0
young boy is playing in leaves .,2
young boy with his eyes closed tossing leaves while sitting in a leaf pile .,0
child is playing in the leaves .,2
man holds a microphone to his mouth , backlit by green lights .,7
man in a shirt sings into a microphone onstage,2
man sings into a microphone in front of a green light .,2
man with a microphone .,2
signer standing in green light .,9
lone surfer surfing a large collapsing wave in the ocean .,7
person is surfing under a large wave .,2
person surfing through a crashing wave in the ocean .,8
surfer riding under a wave .,2
splashing up against something .,2
boy is standing on a snowboard in front of a crowd .,2
crowd stands in the background watching someone sliding down a ramp on a board .,0
crowd watching a snowboarder .,9
man sliding on a concrete bench on his snowboard as people watch,9
is standing on his board while the crowd watches him .,9
kayaker wearing yellow fights the rapids .,7
man goes through whitewater in a kayak .,0
man is riding a kayak through water .,2
man kayaks in rough water .,2
man kiyaking in rough water .,2
man in a blue jersey is kicking a ball while another man watches .,8
man in a number ten jersey kicks a soccer ball while another team member watches .,8
rugby player swings his leg back to punt the ball .,9
ten is kicking the ball as number seven watches .,8
men in blue jersey tops and white shorts play soccer ,,8
group of men playing against each other in a football match .,7
men playing in a soccer game,2
outside playing soccer .,2
players competing in a match .,2
people are playing a soccer type game .,2
wave splashes the rocks as seagulls fly by .,7
are fleeing a rock that has recently been splashed by heavy waves .,7
abandon their rock as a wave crashes against it .,2
are flying above the crashing waves .,2
crashing against rocks with seagulls flying over .,7
group of people ride a blue roller coaster on its way down from a turn .,7
large group of people are riding on a blue roller coaster .,2
very very wide roller coaster trundles down the track .,0
are riding a blue roller coaster-like ride with wide seating mechanisms .,0
are a lot of people on the roller coaster .,2
boy holding a plate over his head .,2
boy wearing blue is standing in the middle of a room holding a plate above his head .,8
young child balancing a plate in the air on one arm .,0
child wearing striped pants is holding an object .,2
young boy is pretend playing with boxes .,2
bunch of people rowing a canoe , with a boat full of people in the background .,9
group of men in a canoe paddle down a river .,2
team of rowers rowing in a green and red boat,7
wearing brown shirts with orange vests rowing orange and green boats .,8
racing furiously .,2
in blue uniforms holding little girl with bandaged face and stuffed animal,8
first responders carrying an injured girl,2
men in blue jumpsuits , one holding a bandaged girl,7
men in uniform carry a small girl and her things .,2
pilots walk along carrying a young girl with a bandaged head .,7
guy in navy blue and yellow shorts jumping into a pool .,2
man catches a football in midair while jumping into a pool .,2
man in swim trunks is jumping into a pool while in a strange pose,7
in a covered pool .,8
are diving into a swimming pool .,2
group of five young adults lounging indoors .,2
man and a woman sit on a couch and look at each other while three other men stand by .,0
small group of people standing while two sit on the couch .,2
are four men and one woman .,2
men are setting up a scene by measuring the lights for a couple sitting on a low couch .,0
black and green monster truck flying through the air .,2
four wheeler jumping cars .,9
giant monster truck leaps over crushed cars and into the air inside the arena .,0
monster truck in the air above demolished cars .,8
monster truck soars into the air at an arena .,2
group of children playing in a sprinkler,7
group of children playing in a water fountain .,2
play in a water spray .,2
kids enjoy sprinklers by running through them outdoors .,0
girls in swimsuits are playing in a sprinkler fountain .,8
person on skis on a rail at night .,7
skier in electric green on the edge of a ramp made of metal bars .,0
skier slides along a metal rail .,9
yellow uniformed skier is performing a trick across a railed object .,0
skier is wearing a yellow jumpsuit and sliding across a yellow rail .,7
basketball game,2
group of athletes playing a basketball game,2
group of basketball players jump in the air for the ball .,2
players participate in a game .,2
and yellow teams are trying to get the basketball in the goal .,9
group of girls playing field hockey .,2
female hockey players are scrambling for the ball around the goal mouth .,7
play field hockey .,2
field hockey players scramble in front of the goal .,9
field hockey team is trying to score a goal .,9
heavy set couple sitting in lawn chairs on the grass with a brown dog at their feet .,0
elderly man and woman are sitting on lawn chairs holding onto the leash of a brown dog .,0
sit in chairs at a park with a dog .,2
sitting in chairs while dog lies in grass,9
people in a park with a dog and folding chairs .,2
fencing class takes place on a basketball court .,2
man in a black shirt stares at a swordsman,2
man in a black shirt wanders around amongst fencing players .,8
man is standing in a gym surrounded by men fencing .,9
people are fencing on a basketball court .,2
hockey player makes a shot .,2
hockey player skates forward with the puck as an opponent watches from nearby on the ice rink .,0
hockey player wearing black and white slides his stick along the ice .,7
ice hockey player is shooting the puck as an opposing player watches .,0
men playing hockey on the ice .,7
child walks outside as leaves fall .,2
are playing with leaves in the autumn .,2
in coats playing in fall leaves .,2
tossing dead leaves on lawn .,0
children throw dead leaves into the air around them .,7
boy in blue shorts with yellow stripes down the sides is leaping .,8
boy jumps behind a fence .,2
child jumping on the other side of a green fence .,2
boy is leaping into the air .,2
boy leaps from a platform at a fenced in playgroud,0
kid doing a trick on a skateboard .,2
man jumps off of his skateboard on the top of a cement ramp .,8
skateboarder jumps .,2
doing a trick on a skateboard in a skate park while people watch .,9
skateboarder prepares to wipeout .,2
dark haired girls are on a tire swing .,0
girls are swinging together on a tire swing .,0
girls swing on a tire swing .,0
laughing girls swing in a tire swing .,0
young girls laughing on a tire swing .,0
damaged ambulance is being hauled on a truck bed down the road .,7
wrecked ambulance is being towed .,2
ambulance being towed by a large tow truck .,2
ambulance on the flatbed truck was in a collision .,2
ambulance is being towed by a large truck .,2
closeup into a large unique type plan with a lone woman in the center .,2
person sitting in an airplane display .,2
woman is sitting in a white bi-plane that hangs from the roof of an air museum .,0
with a model biplane .,2
plane is hanging from the ceiling in the museum .,9
man is wearing a blue shirt with the word Mambo on it .,2
man is wearing a shirt that reads , " Mambo " with an image of a baby and a teddy bear .,0
man wears a t-shirt showing a baby humping a stuffed bear .,0
person wearing a blue mambo shirt has his back to the camera .,2
man is wearing a blue shirt .,2
bicyclist is attempting a trick down a flight of outdoor stairs .,2
cyclist is attempting to go down the steps on his bike .,9
man is riding a bicycle down a staircase .,2
person riding a bicycle down a red ramp .,2
biking down a concrete stairway .,2
girl in blue hanging on to a vine in a forest .,2
little girl in blue is smiling whilst playing on a rope swing .,0
little girl wearing a blue shirt and blue checkered shorts is swinging on a rope swing outside .,0
young girl in shorts is swinging on a vine .,2
girl hanging on a vine .,2
child and an adult looking at each other .,7
man and a young boy sitting down,2
woman wearing many beaded necklaces looks at a child with just one .,8
woman with man bead necklaces looks down at the girl sitting next to her .,8
woman and child staring at each other in the jungle .,7
crowd of people are standing in front of Italian style buildings .,0
crowd of people stand looking at somthing in a European courtyard .,0
crowd of people stands attentively in a plaza with buildings in the background .,2
group of people are looking at the buildings .,2
of people standing in the town square looking up .,7
man falling off his surfboard on the top of a wave .,8
man is tumbling into the water having fallen off a surfboard .,7
person is falling off their surfboard .,2
person performing watersports gets seperated from his apparatus .,9
person wearing a red shirt is falling off a white surfboard .,8
girl with a blue shirt looking scared with two other children behind her,7
group of children stand outside in front of two large tires .,9
children gather around a red float .,9
children stand in front of two large tires .,9
kids stand around a red apparatus on two tires .,8
boy in a blue dress shirt dances in a courtyard .,0
child wearing a blue shirt is walking on the street holding up two fingers .,8
small boy wearing a long sleeved shirt and slacks is walking outdoors .,0
young boy walks down a sidewalk .,8
young boy dressed in a suite concentrates on his footwork with a peace sign in the air .,0
bicyclist runs alongside her bike , while another rides up behind .,9
biker is running with their bike while another is riding around them .,9
bike rider runs with his red bike while another gains on him , both wearing green outfits and black helmets .,0
biker in black-green , first is pushing her bike , the second is riding hers .,0
people with bicycles , one in front running with a bike and one in back riding .,0
motorcyclists riding tandom on a biek down the street .,9
people are on a black motorcycle driving very fast .,7
people on a motorcycle .,2
people ride together on a motorcycle,9
people riding a motorcycle .,2
group of people are rowing a boat in a contest .,7
rowing team races forward in competition with the motivation of their leader in front of the boat .,0
number 5 has several men with life jackets paddling the water .,9
in orange vests are rowing with great effort .,2
people are rowing a boat while being cheered on by a person with a drum,7
wearing hats and coats are walking together,9
group of old men walking down the street,2
group of seven men walking and standing on a concrete surface .,2
group of walking men .,2
older gentlemen walking together in a group outside .,9
lady stands outside of a Mexican market .,2
Indian woman stands in an outdoor marketplace .,9
woman in Mexico does needlepoint while tending a store .,0
woman is shopping in an outdoor marketplace .,0
is an open ' Abarrotes Mexico ' store with a man standing in front of it .,0
boy carries a box across a bridge .,9
boy carrying an open box crosses a bridge over a road .,9
boy on the street holds a box .,9
young child wearing a Pokemon shirt and holding a box outside in an urban area .,0
young man wearing a red Pokemon shirt carrying a small red box,0
group of people rowing in a boat near a city .,7
team of rowers propel their boat forward with their paddles in the water .,9
people are paddling a kayak in the ocean with the city behind them .,8
row in a crew boat .,2
blue water with skyscraper buildings on the shore and a group of people in a canoes with paddles .,8
skateboarder is doing a trick at the top of a ramp while another person watches .,0
skateboarder is doing a trick off of a ramp while a guy looks on .,0
skateboarder is in midair in the middle of a trick .,2
teenage boy does a skateboard trick on a half pipe while another boy watches from the top .,0
man doing a trick jump on a skateboard .,2
man surfing a wave .,2
surfer in a wetsuite jumps waves .,2
surfer is riding his board over a wave .,7
surfer on a white board catches a wave .,7
man turns with the wave on his surfboard .,2
black and white dog is jumping fences in a dog show .,2
black and white dog jumping over a steeple vault at a competition,2
black and white dog performs a jump with his owner looking on .,9
black and white dog running through an obstacle course,2
dog leaping over a hurdle .,8
black dog looks into a pool of water .,2
black dog sniffing the ground near a body of water .,7
black dog with a red collar sniffs the ground .,7
dog is looking at the water .,2
hound is searching the water for his prey .,7
boy playing hockey lies on the ice , injured .,7
two hockey players are down on the ice .,7
hockey players fall on the ice .,7
hockey players fall to the ground in a game .,7
hockey players slide into each other on the ice,7
man in black is sitting in a restaurant .,2
man sits at a table .,2
man wearing a black shirt laughs while sitting at the table .,7
smiling man leaning back from a table with an ashtray on top .,8
man sitting at the table is posing for a picture .,9
child in a blue uniform kicks a soccer ball .,2
girl 's red shoe sole is shown as the soccer ball flies through the air .,0
young girl is kicking a soccer ball in the grass .,8
girl in blue clothes playing soccer .,2
girl in blue kicks the soccer ball .,2
black dog is following a brown dog that is carrying a brown plate through a grassy field .,2
black dog following a tan dog fetching a large shallow bowl .,8
brown dog carrying a Frisbee like object in its mouth,2
dog runs with a large plate in its mouth .,2
dogs , one carrying a large dish in its mouth .,2
cricket batsman has been bowled out middle stump .,9
cricket player swings his bat , but misses .,8
man is standing in front of some red sticks trying to hit a ball .,8
man is swinging a paddle at a unique ball game .,2
player hits the ball at a cricket game .,2
children are each making a gymnastic bridge on their hands and feet .,7
children are outside in a line all in a crab position .,9
children do backbends in the park .,0
girls do backbends while playing outdoors .,0
kids doing backstand in a yard covered with dry leaves .,8
cyclist is riding along a white line in a busy city center .,8
girl is riding a bike and everyone is rushing by her in the city .,9
stop action picture of a woman on a bicycle,0
and bikers crossing a busy street,2
city at night .,2
man windsurfs , putting his off hand into the water .,2
person leaning over while windsurfing .,2
shirtless man is leaning back while parasailing .,2
windsurfer skims the water with his outstretched hand .,2
young man parasailing in the ocean .,2
man does a motorcycle trick on a racetrack while many people watch .,0
man does a wheelie on a motorcycle while a crowd watches .,2
man is pulling a wheelie on a motorcycle whilst being watched by a group of people .,7
motorcycle popping a wheelie in front of a group of people .,2
motorcyclist is about to fall over .,2
basketball player in a white uniform is making a jump shot against a team wearing black uniforms .,2
basketball player takes a shot .,2
man wearing a white uniform is trying to make a shot but the two men in black are trying to block him .,0
players leap for the ball while the crowd watches .,2
player in white uniform leaping to make a shot while being blocked by player in black .,0
girl dressed in purple and blue walks beside her bike at night .,9
girl in vibrant colors is walking her bike in a dark area .,9
woman in a purple top is walking a bicycle between two stone columns .,8
woman walks a bicycle between some columns .,2
woman with a purple top and blue pants walks her bike in the shadows .,9
black and white dog jumps in a pool filled with tennis balls .,8
black and white dog swimming in the pool,2
black and white dog swims and plays with tennis balls in the pool .,8
black and white dog swims for tennis balls .,8
is a black and white dog in a sparking blue pool .,2
girl in a pink striped shirt is in front of an armoire .,2
girl in a pink striped shirt poses for the camera .,2
girl wearing a pink striped shirt throws her arms into the air .,8
young girl wearing a pink and orange stripped shirt extends her arms forward and appears to be happy .,0
girl wearing the pink striped shirt is standing in the doorway with her arm outstretched .,8
racing around a track,2
racing in a professional dog race,2
racing on a track,2
dogs are on a track racing each other .,2
dogs are competing in a race .,2
cheerleading squad performing in front of an audience,9
are performing in a gym,2
two men throw the cheerleader in the air .,7
male cheerleaders are catching a girl cheerleader in the air .,7
men throw a cheerleader into the air and then catch her .,7
dog runs through a field .,2
light colored dog leaps in a field .,7
white dog is running across a grassy field .,2
white dog runs through a field .,2
dog running in the field .,2
black and brown dog is walking in the water and looking at the camera .,2
black dog with brown on his face is swimming .,2
brown and black dog swimming in a river,2
large dog looks up as he swims .,2
with black and tan face standing in water looking up at camera .,7
dog running on the sand by the beach while his owner looks at the other dogs on the beach .,0
man and 4 dogs playing on the beach .,2
man is standing at the shoreline on the beach with 4 dogs .,7
man is standing in front of 4 dogs on the beach .,7
watching four dogs play on the beach,2
football players are preparing for the next play .,0
football players in hike formation .,9
football players preparing to hike a football .,9
people wearing blue , red , and white football uniforms crouched over as though in play .,9
players in red white and blue football uniforms squat down on the field .,7
in drak outfits around a campfire,2
men are sitting around a fire .,2
men are sitting around a bonfire at night with a table of drinks beside them .,0
men sitting around a fire in front of a cabin .,2
older men are sitting around a campfire at night .,2
snowboarder is in the air after making a jump near some trees .,9
snowboarder is jumping over a snow slope .,8
snowboarder makes a jump against a wooded background .,9
snowboarder performs a jump in the snow .,9
does stunt on his board in the snow .,7
boy in a helmet jumps from a makeshift jungle-gym made of tires .,8
boy jumping off of old tires,9
child in a brown outfit jumping from some painted tires in front of trees at dusk .,0
child with a helmet jumps over a pile of old tires .,0
little boy is jumping off a mound of tires in the woods .,9
person rides the waves on a surfboard .,2
person surfing .,2
surfer is riding a wave .,2
surfer riding a large wave,2
surfer riding a surfboard in rough seas .,2
boy on a bicycle rides with his little brother in a child 's seat , which is tipping .,0
boy rides down the street with a younger boy behind him on the same bike .,9
boys with backpacks ride bikes through a puddle on the road .,7
people riding a bike are riding towards a stop sign .,9
young children riding on a bike down a dirt road through a puddle .,9
player from the white and green highschool team dribbles down court defended by a player from the other team .,0
basketball players in action .,0
men playing basketball , two from each team .,7
boys in green and white uniforms play basketball with two boys in blue and white uniforms .,0
men playing basketball in a competition .,2
children are diving side by side into a river .,7
children jumping into a body of water .,2
people dive headfirst into the water .,8
people diving into a body of water .,2
young boys diving headfirst into water with small waves on it .,7
woman is dressed in a costume with a huge feather in her hat .,2
woman is wearing a velvet burgundy hat with a large peach feather .,2
woman with a feather on her hat .,2
young woman wearing a purple hat with a pink feather in it,8
woman is wearing a red hat that is decorated with a huge orange feather .,0
man and a woman are kissing in a crowded street .,0
man and woman kiss in the street .,2
kissing in the middle of a street .,2
and woman kissing on a public street .,2
people are kissing with old buildings on either side of them and people walking up in the background .,8
black man sitting next to a tree in a rural area .,9
man in a blue cap is sitting on a stool under a tree .,0
man in a red shirt sitting on a plastic stool in a shaded sandy area .,9
man sits on a blue bench and leans against a wood pole .,9
man sitting and leaning against a pole holding a small animal .,8
group of children in uniforms stand outside .,2
yellow dog stands in a road surrounded by children in blue shirts .,9
in uniforms stand in the road with a dog .,2
of little girls and a dog standing on the road .,2
young girls stand in a rural road .,7
closeup of an older man with glasses speaking .,9
man wearing a blue shirt and glasses .,2
man with black-rimmed glasses and a mustache is talking .,2
man with glasses and a mustache is in the middle of a sentence .,2
older man with glasses is looking off camera .,2
man performs a trick on a surfboard in the water .,9
surfer in a yellow shirt riding a wave on a white surfboard,9
surfer on a white surfboard wearing a yellow shirt with one arm in the air .,0
surfer rides the wave .,2
woman in a yellow shirt is surfing on a white surfboard .,2
man wears a red bandanna,0
man with a head covering .,2
man wearing an Arab scarf , with another man in the background .,8
white man in a turban .,2
with facial hair wearing red and white Palestinian style headscarf .,0
crowd is standing around a building with three flags in front of it .,8
group of people are in front of a building with flags .,8
of people relax outside a building .,9
are standing by the flag poles outside a glass building .,7
a crowd of people in front of a glass building with three country flags flying high .,0
dog digging in the sand .,2
dog is digging a hole in the sand .,8
dog 's paws and face are covered in sand .,0
dog with its tongue out sits over a hole in the sand .,8
German Shepherd is digging a large hole in the sand .,8
boy kicks through a pile of leaves .,0
boy with blue shirt kicking off dead leaves from a pile of leaves .,0
kid in a blue top leaps into a raked pile of leaves in front of trees .,0
little boy in blue is running through a pile of brown leaves .,0
young boy standing with a raised leg in a large pile of leaves .,0
boy on a skateboard is at the top of a ramp .,2
person in a plaid shirt riding a skateboard on a half-pipe .,2
skateboarder on a ramp .,2
in plaid shirt make a jump on a skateboard on a ramp .,2
boy safely skates up the ramp before descending again .,0
black , brown and white dogs run along the countryside with white sheep in the background .,9
black dogs run in a grass field with two white sheep in the background .,8
dogs are walking through a sheep field .,2
dogs run in a field herding sheep .,2
dogs running across a green field with two white animals in the background .,2
black and tan dog jumping in the air in a grassy area in front of a fence .,8
dog running with something in his mouth in the grass .,2
and tan dog with all paws off ground and yellow object in mouth .,7
black and brown dog is playing in the yard .,2
dog by the fence is running on the grass .,2
girl is standing on logs and taking a picture .,2
girl stands on two logs as she photographs the field .,8
girl stands on two thin logs and photographs buffalo across a river .,0
young woman stands on a tree branch over a river taking a picture of buffalo .,7
stands on fallen trees near winding river taking photographs of animals .,0
bicycle racer runs up a ramp with his bike .,9
biker is running with his bike in his hands up a ramp .,9
man carrying a bicycle .,2
man runs with his bike .,2
sits on bike in air .,9
african man in blue jeans is holding the hands of two boys that are eating ice creams .,0
